6840.76,4239100000.0,116080172364,16968900.0,16968900.0,0.09,2.01,-8.1,6107.98199605,6775.52,6864.49,6864.49,6864.49
6842.36,4245660000.0,116107322604,16968900.0,16968900.0,0.14,2.0,-8.07,6076.86977989,6776.01,6862.15,6862.15,6862.15
6846.74,4240910000.0,116181646386,16968900.0,16968900.0,0.19,2.03,-8.01,6024.02241416,6776.69,6859.11,6859.11,6859.11
6856.52,4234090000.0,116347602228,16968900.0,16968900.0,0.29,2.11,-7.87,5946.67793202,6777.68,6865.73,6865.73,6865.73
6856.65,4230740000.0,116349808185,16968900.0,16968900.0,0.29,2.04,-7.85,6022.25260495,6778.76,6869.99,6869.99,6869.99
6859.29,4221460000.0,116394606081,16968900.0,16968900.0,0.3,2.01,-7.8,6004.24788379,6779.08,6867.39,6867.39,6867.39
6862.48,4217740000.0,116448736872,16968900.0,16968900.0,0.33,2.03,-7.75,5978.07637917,6779.67,6862.93,6862.93,6862.93
6859.72,4220420000.0,116401902708,16968900.0,16968900.0,0.27,1.92,-7.77,5969.23748205,6780.34,6874.52,6874.52,6874.52
6862.47,4243450000.0,116448567183,16968900.0,16968900.0,0.2,1.89,-7.71,6042.02934236,6782.24,6879.44,6879.44,6879.44
6871.53,4252840000.0,116602305417,16968900.0,16968900.0,0.28,1.95,-7.57,6037.82594823,6782.48,6858.5215563,6858.5215563,6858.5215563
6833.38,4268100000.0,115954941882,16968900.0,16968900.0,-0.33,1.31,-8.06,6370.06027757,6784.01,6806.33,6806.33,6806.33
6825.93,4261350000.0,115828523577,16968900.0,16968900.0,-0.47,1.18,-8.15,6512.21196925,6784.71,6812.84,6812.84,6812.84
6809.88,4272310000.0,115556172732,16968900.0,16968900.0,-0.72,0.88,-8.35,6548.27229588,6784.88,6814.0799311,6814.0799311,6814.0799311
6811.0,4285760000.0,115575177900,16968900.0,16968900.0,-0.74,0.85,-8.33,6566.68961053,6785.05,6811.67,6811.67,6811.67
6812.86,4285830000.0,115606740054,16968900.0,16968900.0,-0.76,0.84,-8.3,6569.26521877,6785.16,6814.87,6814.87,6814.87
6818.96,4288680000.0,115710250344,16968900.0,16968900.0,-0.59,0.9,-8.22,6578.48336570,6785.35,6842.61,6842.61,6842.61
6830.34,4299920000.0,115903356426,16968900.0,16968900.0,-0.31,1.06,-8.06,6616.52640221,6786.03,6838.88,6838.88,6838.88
6839.1,4287580000.0,116052003990,16968900.0,16968900.0,0.11,1.17,-7.94,6481.21960700,6786.64,6845.26,6845.26,6845.26
6843.47,4265830000.0,116126158083,16968900.0,16968900.0,0.43,1.22,-7.87,6523.13257929,6787.47,6859.41,6859.41,6859.41
6866.8,4265400000.0,116522042520,16968900.0,16968900.0,0.83,1.55,-7.55,6520.76650120,6787.64,6863.26,6863.26,6863.26
6851.5,4277510000.0,116262418350,16968900.0,16968900.0,0.58,1.31,-7.74,6512.74349679,6787.77,6861.26,6861.26,6861.26
6848.47,4274260000.0,116211002583,16968900.0,16968900.0,0.51,1.25,-7.77,6501.95809934,6787.91,6860.49,6860.49,6860.49
6849.09,4276290000.0,116221523301,16968900.0,16968900.0,0.41,1.24,-7.75,6603.28671233,6788.95,6869.23,6869.23,6869.23
6863.72,4283680000.0,116469778308,16968900.0,16968900.0,0.54,1.43,-7.54,6582.09960584,6789.13,6865.77,6865.77,6865.77
6862.23,4298620000.0,116444494647,16968900.0,16968900.0,0.36,1.37,-7.54,6567.78901275,6789.27,6866.68,6866.68,6866.68
6856.97,4301890000.0,116355238233,16968900.0,16968900.0,0.2,1.26,-7.59,6549.40817020,6789.65,6855.7984564,6855.7984564,6855.7984564
6854.15,4301410000.0,116307385935,16968900.0,16968900.0,0.11,1.22,-7.62,6548.45885132,6789.85,6851.05,6851.05,6851.05
6849.12,4304670000.0,116222032368,16968900.0,16968900.0,-0.04,1.13,-7.67,6533.26034177,6790.24,6848.663378499999,6848.663378499999,6848.663378499999
6851.66,4310340000.0,116265133374,16968900.0,16968900.0,0.0,1.18,-7.62,6532.10702159,6790.40,6854.92,6854.92,6854.92
6848.77,4322350000.0,116216093253,16968900.0,16968900.0,-0.1,1.15,-7.63,6555.22852942,6790.72,6852.42,6852.42,6852.42
6842.28,4331320000.0,116105965092,16968900.0,16968900.0,-0.22,1.07,-7.69,6454.97185966,6791.80,6867.0975031,6867.0975031,6867.0975031
6848.72,4344110000.0,116215244808,16968900.0,16968900.0,-0.12,1.18,-7.59,6457.10288233,6791.99,6863.07,6863.07,6863.07
6848.63,4341990000.0,116213717607,16968900.0,16968900.0,-0.08,1.18,-7.57,6447.08555246,6792.14,6858.21,6858.21,6858.21
6847.53,4344120000.0,116195051817,16968900.0,16968900.0,-0.04,1.16,-7.55,6452.80905886,6792.43,6862.620193299999,6862.620193299999,6862.620193299999
6858.53,4341480000.0,116381709717,16968900.0,16968900.0,0.14,1.32,-7.38,6457.38215002,6792.61,6865.5368462999995,6865.5368462999995,6865.5368462999995
